1744;256
2157;256
2518;256
2910;256
3268;256
3632;256
3993;256
4898;256
6688;256
7138;256
7495;256
7869;256
8311;256
8768;256
9120;256
9480;256
10505;256
10886;256
11246;256
11603;256
11981;256
12335;256
12682;256
13038;256
13507;256
13860;256
14210;256
14567;256
14921;256
15268;256
15633;256
15993;256
16342;256
16693;256
17035;256
17375;256
17734;256
18092;256
18435;256
18789;256
19149;256
19489;256
19830;256
20163;256
20501;256
20850;256
21181;256
21515;256
21849;256
22196;256
22514;256
22841;256
23166;256
23511;256
23836;256
24164;256
24487;256
24797;256
25120;256
25432;256
25740;256
26039;256
26334;256
26631;256
26925;256
27218;256
27512;256
27791;256
28066;256
28357;256
28624;256
28890;256
29152;256
29418;256
29792;248
30053;248
30311;248
30662;242
30918;242
31167;242
31418;242
31662;242
31953;241
32257;240
32493;240
32779;239
33066;238
33301;238
33527;238
33813;237
34031;237
34251;237
34530;235
34752;235
34971;235
35193;235
35416;235
35626;235
35845;235
36118;234
36336;234
36550;234
36761;234
36977;234
37195;234
37454;233
37670;233
37889;233
38095;233
38302;233
38516;233
38729;233
38938;233
39163;233
39372;233
39585;233
39793;233
40057;231
40289;231
40498;231
40715;231
40931;231
41145;231
41365;231
41572;231
41779;231
41993;231
42206;231
42410;231
42630;231
42843;231
43048;231
43272;231
43478;231
43693;231
43901;231
44110;231
44320;231
44529;231
44734;231
44937;231
45152;231
45362;231
45568;231
45773;231
46000;231
46215;231
46424;231
46643;231
46863;231
47074;231
47286;231
47501;231
47708;231
47918;231
48126;231
48347;231
48552;231
48763;231
48965;231
49178;231
49386;231
49597;231
49814;231
50024;231
50233;231
50437;231
50642;231
50844;231
51046;231
51252;231
51474;231
51675;231
51878;231
52085;231
52305;231
52519;231
52742;231
52954;231
53178;231
53385;231
53590;231
53798;231
54010;231
54277;231
54549;231
54764;231
54978;231
55210;231
55416;231
55676;230
55892;230
56112;230
56313;230
56514;230
56718;230
56924;230
57136;230
57342;230
57545;230
57755;230
57969;230
58183;230
58390;230
58607;230
58817;230
59027;230
59255;230
59470;230
59679;230
59891;230
60102;230
60318;230
60535;230
60754;230
60969;230
61193;230
61409;230
61618;230
61860;230
62103;230
62343;230
62566;230
62800;230
63042;230
63271;230
63498;230
63719;230
63970;230
64196;230
64434;230
64654;230
64900;230
65158;230
65389;230
65616;230
65836;230
66054;230
66297;230
66537;230
66786;230
67006;230
67224;230
67430;230
67634;230
67842;230
68063;230
68282;230
68494;230
68702;230
68906;230
69112;230
69323;230
69562;230
69781;230
69991;230
70203;230
70421;230
70629;230
70835;230
71103;230
71345;230
71573;230
71786;230
72004;230
72210;230
72420;230
72663;230
72867;230
73083;230
73365;230
73574;230
73782;230
74002;230
74211;230
74417;230
74621;230
74827;230
75038;230
75251;230
75455;230
75662;230
75865;230
76087;230
76305;230
76521;230
76737;230
76951;230
77169;230
77378;230
77588;230
77805;230
78015;230
78223;230
78447;230
78658;230
78868;230
79075;230
79299;230
79499;230
79709;230
79918;230
80124;230
80338;230
80551;230
80756;230
80966;230
81177;230
81384;230
81595;230
81802;230
82009;230
82234;230
82452;230
82653;230
82858;230
83066;230
83277;230
83476;230
83679;230
83901;230
84115;230
84326;230
84539;230
84744;230
84954;230
85181;230
85384;230
85594;230
85805;230
86010;230
86213;230
86418;230
86620;230
86830;230
87040;230
87249;230
87457;230
87659;230
87868;230
88080;230
88290;230
88516;230
88725;230
88938;230
89155;230
89364;230
89572;230
89776;230
89978;230
90196;230
90401;230
90612;230
90816;230
91019;230
91227;230
91433;230
91651;230
91909;230
92164;230
92384;230
92587;230
92788;230
92989;230
93211;230
93415;230
93614;230
93817;230
94021;230
94249;230
94454;230
94673;230
94878;230
95095;230
95302;230
95503;230
95711;230
95916;230
96120;230
96327;230
96530;230
96744;230
96946;230
97169;230
97378;230
97579;230
97787;230
97990;230
98203;230
98406;230
98611;230
98821;230
99037;230
99243;230
99451;230
99654;230
99867;230
100082;230
100302;230
100515;230
100728;230
100942;230
101157;230
101372;230
101585;230
101791;230
102001;230
102220;230
102434;230
102643;230
102858;230
103068;230
103283;230
103492;230
103698;230
103908;230
104124;230
104330;230
104538;230
104746;230
104957;230
105161;230
105374;230
105586;230
105797;230
106003;230
106233;230
106435;230
106638;230
106839;230
107053;230
107262;230
107464;230
107671;230
107880;230
108089;230
108293;230
108502;230
108710;230
108914;230
109157;230
109370;230
