796;258
962;251
1011;259
1067;257
1068;245
1105;257
1131;248
1142;264
1157;253
1159;251
1167;255
1183;258
1198;250
1287;254
1308;255
1309;251
1315;259
1336;257
1345;250
1376;257
1422;253
1426;257
1467;259
1480;248
1490;251
1498;253
1503;264
1514;258
1527;255
1553;262
1563;245
1585;250
1592;254
1614;251
1618;249
1618;259
1644;255
1659;250
1712;257
1712;257
1731;257
1744;256
1755;262
1788;248
1798;259
1809;251
1831;264
1837;255
1844;253
1855;258
1865;251
1878;254
1887;253
1907;259
1924;250
1930;251
1949;247
1966;262
1968;250
1975;255
1986;249
1989;245
2026;257
2073;257
2079;257
2100;259
2102;248
2107;251
2157;256
2158;253
2159;255
2164;254
2164;264
2185;258
2189;259
2200;251
2227;253
2253;250
2254;251
2267;250
2296;252
2316;255
2322;262
2327;262
2329;257
2345;249
2366;257
2407;245
2419;259
2422;248
2423;257
2424;251
2445;254
2447;247
2461;253
2464;259
2477;255
2497;258
2509;264
2518;256
2543;251
2561;250
2584;251
2594;253
2609;257
2635;255
2654;257
2710;252
2718;251
2722;248
2738;249
2745;254
2756;253
2766;259
2770;257
2783;255
2794;262
2818;259
2819;245
2820;264
2829;258
2833;251
2868;251
2880;250
2900;257
2910;256
2924;247
2928;250
2938;257
2953;262
2972;255
3001;253
3013;248
3018;254
3025;251
3042;259
3066;253
3085;255
3087;249
3089;262
3097;252
3124;251
3131;264
3150;258
3154;251
3168;259
3170;257
3174;250
3189;257
3228;245
3268;256
3280;250
3286;255
3297;262
3316;248
3319;251
3347;253
3357;262
3367;247
3392;254
3420;259
3433;251
3435;249
3457;259
3462;253
3484;250
3504;251
3529;264
3558;257
3617;245
3622;250
3628;255
3632;256
3647;262
3650;262
3679;253
3718;251
3723;251
3755;249
3760;259
3773;247
3779;254
3785;255
3787;259
3813;258
3823;257
3865;253
3883;257
3887;251
3919;252
3920;262
3993;256
4005;264
4030;259
4050;254
4053;245
4094;251
4104;251
4172;257
4183;251
4193;253
4197;249
4203;247
4231;250
4235;250
4241;253
4263;252
4283;262
4311;259
4323;264
4327;255
4340;254
4389;251
4423;262
4446;251
4463;257
4474;251
4510;253
4611;247
4619;254
4621;259
4643;264
4668;249
4670;252
4670;255
4688;251
4711;251
4724;262
4747;257
4763;251
4780;248
4861;253
4897;245
4898;256
4903;254
4905;250
4910;259
4918;253
4971;251
4971;264
4987;251
4996;255
5001;249
5014;262
5041;257
5070;251
5075;252
5169;257
5178;259
5202;254
5231;258
5247;251
5250;247
5269;250
5272;253
5285;262
5288;255
5295;264
5298;248
5305;251
5331;249
5332;255
5344;245
5345;251
5351;257
5363;253
5410;259
5445;259
5492;254
5506;262
5522;251
5544;258
5546;257
5564;262
5570;257
5585;251
5590;248
5616;264
5618;253
5620;251
5655;250
5665;249
5665;257
5667;255
5696;259
5707;253
5739;245
5746;259
5774;254
5803;250
5826;251
5835;247
5836;262
5866;251
5873;248
5879;257
5922;251
5928;264
5952;257
5953;253
5976;255
6000;255
6001;258
6010;249
6014;250
6057;253
6083;259
6092;251
6109;257
6120;259
6150;245
6156;262
6157;262
6170;254
6176;251
6181;248
6239;247
6239;257
6257;257
6269;253
6289;255
6314;251
6322;255
6324;250
6331;258
6347;249
6380;264
6387;257
6387;259
6396;251
6403;259
6430;253
6442;254
6477;248
6486;262
6546;262
6549;257
6560;250
6563;245
6570;251
6584;255
6587;251
6597;257
6613;250
6625;252
6649;255
6656;253
6657;259
6658;249
6667;247
6672;257
6688;256
6707;254
6709;258
6724;259
6748;264
6755;248
6798;253
6813;262
6843;251
6863;251
6866;262
6892;257
6921;250
6921;259
6955;253
6958;250
6973;257
6975;255
6981;254
7008;249
7023;258
7030;257
7036;255
7042;248
7057;264
7067;245
7095;259
7123;251
7137;251
7138;256
7144;253
7157;247
7174;257
7186;259
7207;262
7236;251
7247;254
7261;253
7261;257
7274;262
7299;255
7335;258
7364;257
7369;255
7370;252
7379;250
7389;249
7406;251
7410;251
7443;264
7451;259
7452;257
7480;245
7486;253
7495;256
7508;251
7523;254
7534;259
7536;262
7539;257
7553;262
7554;253
7591;255
7603;247
7680;255
7681;251
7690;251
7699;257
7706;252
7720;259
7731;257
7739;258
7756;264
7769;251
7781;250
7796;254
7812;257
7820;262
7857;253
7869;256
7872;253
7884;249
7894;255
7900;262
7901;245
7960;251
7966;251
7987;259
7991;255
8020;257
8039;251
8044;250
8063;264
8064;252
8067;254
8091;262
8139;247
8171;253
8198;255
8217;249
8230;251
8237;257
8244;251
8252;253
8256;259
8262;259
8296;248
8297;257
8308;251
8311;256
8317;250
8347;254
8361;262
8370;264
8372;262
8440;252
8462;253
8499;251
8512;257
8521;251
8527;259
8528;255
8539;249
8569;247
8574;251
8574;257
8601;253
8619;254
8628;262
8657;248
8665;257
8694;264
8746;253
8765;250
8768;256
8795;259
8804;245
8804;251
8819;251
8832;255
8847;250
8848;251
8857;252
8878;257
8880;249
8896;262
8905;254
8932;253
8954;248
8993;264
8996;257
9025;253
9051;250
9068;259
9091;251
9112;251
9120;256
9141;255
9155;257
9164;262
9173;254
9189;250
9213;249
9216;251
9217;245
9222;262
9235;259
9237;248
9260;253
9273;252
9308;264
9312;253
9330;250
9334;259
9343;257
9381;251
9386;251
9431;262
9436;257
9439;255
9440;255
9445;254
9457;247
9480;256
9510;251
9516;258
9524;249
9536;248
9562;262
9581;253
9590;259
9596;253
9597;259
9609;250
9614;264
9631;245
9648;251
9656;252
9668;251
9671;257
9695;262
9716;257
9718;254
9734;255
9793;251
9837;248
9838;258
9842;249
9859;247
9862;259
9881;262
9898;253
9900;250
9906;253
9915;250
9918;251
9920;264
9947;251
9964;262
9968;257
9981;255
9986;254
10002;257
10017;257
10038;255
