1175;68
1202;69
1205;67
1317;66
1348;70
1383;71
1417;66
1437;67
1441;70
1482;67
1540;71
1547;68
1547;69
1566;67
1603;70
1621;71
1629;68
1640;71
1645;65
1647;65
1686;69
1711;66
1712;70
1743;74
1767;66
1774;66
1774;71
1782;69
1790;67
1792;66
1796;68
1826;70
1847;67
1880;71
1894;69
1923;68
1958;67
1963;71
1982;70
1994;65
2016;71
2055;68
2055;69
2072;66
2120;70
2144;66
2154;74
2159;66
2168;67
2186;69
2186;71
2214;70
2215;65
2220;68
2226;71
2231;66
2232;67
2247;69
2278;68
2313;67
2319;71
2368;70
2386;65
2399;71
2421;69
2437;68
2462;70
2463;66
2472;66
2513;67
2541;66
2547;71
2569;74
2588;71
2589;70
2591;69
2592;67
2596;69
2600;65
2604;68
2672;71
2673;66
2677;67
2724;66
2745;65
2745;70
2756;69
2775;71
2783;68
2810;70
2819;66
2838;68
2865;67
2870;67
2907;71
2917;71
2928;69
2942;67
2950;66
2956;66
2957;70
2975;68
2977;65
3004;74
3010;71
3023;69
3029;67
3072;65
3115;66
3122;69
3147;70
3147;71
3150;70
3189;68
3196;68
3206;67
3214;66
3242;66
3266;71
3271;69
3305;67
3309;66
3321;66
3330;71
3333;71
3340;70
3347;65
3376;68
3377;67
3393;74
3395;69
3396;65
3454;69
3466;67
3506;70
3507;71
3543;68
3544;67
3548;70
3566;68
3581;66
3608;69
3613;71
3621;66
3652;71
3662;67
3679;66
3684;65
3690;70
3716;66
3718;65
3725;67
3744;66
3747;68
3785;69
3804;74
3809;69
3849;70
3849;71
3866;67
3886;68
3896;68
3906;71
3934;69
3942;66
3967;71
3973;70
3981;71
4039;70
4045;65
4046;65
4046;67
4049;66
4068;67
4072;66
4135;68
4144;66
4156;69
4182;74
4209;71
4229;68
4232;69
4237;67
4251;70
4260;66
4308;70
4347;71
4349;71
4358;68
4426;66
4447;65
4481;66
4487;70
4498;67
4521;66
4531;67
4534;66
4536;69
4540;68
4570;69
4579;74
4619;68
4626;69
4656;67
4661;70
4686;67
4795;71
4864;65
4871;65
4902;71
4904;66
4930;70
4935;67
4966;66
4969;66
4979;66
5012;67
5036;74
5037;70
5050;68
5065;69
5099;71
5136;69
5181;71
5215;65
5220;67
5268;67
5288;70
5293;71
5315;70
5362;70
5368;67
5448;66
5466;66
5489;74
5500;68
5521;66
5525;69
5530;71
5542;65
5600;69
5608;67
5630;70
5630;71
5692;67
5700;70
5781;66
5784;67
5862;74
5865;65
5873;71
5892;66
5899;69
5930;68
5942;66
5945;67
5950;69
5958;71
5977;70
5984;68
6016;70
6035;67
6066;66
6109;66
6192;65
6232;68
6238;74
6250;71
6261;68
6278;69
6292;67
6299;67
6307;69
6314;69
6317;70
6338;70
6341;70
6343;71
6357;67
6365;71
6384;65
6404;66
6408;66
6459;66
6486;67
6514;65
6595;66
6607;71
6623;74
6643;69
6645;68
6666;69
6670;67
6670;69
6680;70
6681;70
6693;71
6718;70
6721;66
6795;67
6823;67
6831;66
6848;65
6948;67
6951;71
6974;68
6995;65
7004;70
7009;66
7011;74
7012;69
7017;70
7024;69
7029;71
7045;66
7052;70
7065;71
7077;69
7092;66
7099;67
7131;68
7140;67
7160;67
7176;66
7178;65
7268;68
7285;71
7287;68
7336;69
7349;70
7356;70
7362;66
7370;65
7384;74
7394;70
7397;69
7495;67
7496;67
7499;69
7507;65
7510;71
7530;66
7550;67
7577;68
7624;66
7627;67
7631;68
7642;71
7649;71
7659;68
7689;66
7717;69
7727;70
7747;65
7750;70
7757;74
7758;70
7763;66
7764;69
7765;66
7853;67
7865;67
7908;65
7933;69
7964;68
7965;71
7966;66
7996;67
8010;71
8012;66
8024;66
8037;69
8047;71
8062;68
8074;68
8086;65
8101;70
8121;66
8138;70
8141;69
8149;74
8157;67
8159;70
8196;67
8254;67
8258;65
8278;71
8280;66
8340;66
8342;68
8365;69
8370;69
8424;66
8428;65
8448;70
8459;71
8460;66
8472;68
8481;70
8508;68
8508;70
8514;71
8520;66
8538;67
8544;74
8551;67
8581;65
8581;71
8584;67
8602;71
8606;69
8669;66
8679;67
8681;66
8691;69
8706;69
8755;65
8785;68
8791;70
8796;68
8801;70
8821;71
8839;66
8853;71
8878;70
8887;67
8902;65
8909;66
8915;67
8939;68
8945;71
8951;66
8995;66
9006;67
9018;69
9051;69
9082;65
9120;68
9124;71
9125;68
9125;70
9131;74
9137;70
9146;66
9174;71
9189;67
9196;71
9222;65
9230;67
9230;67
9247;66
9261;71
9298;70
9311;69
9357;66
9379;66
9405;65
9434;69
9437;68
9439;68
9465;70
9467;67
9475;66
9495;71
9506;74
9514;70
9528;71
9542;71
9544;65
9556;67
9581;71
9620;67
9658;70
9677;66
9750;66
9751;66
9772;68
9808;66
9821;66
9832;69
9835;68
9837;69
9867;71
9873;71
9874;67
9878;70
9880;67
9884;65
9891;67
9906;71
9909;70
9932;71
9969;74
10007;67
10009;70
10076;69
10095;68
10115;66
10177;66
10194;67
10205;65
10220;69
10223;69
10227;68
10236;70
10238;71
10241;71
10258;66
10259;67
10261;70
10262;71
10263;66
10339;74
10350;66
10351;67
10361;70
10475;66
10482;69
10494;68
10511;66
10518;65
10531;67
10536;69
10572;68
10581;67
10587;71
10591;70
10597;70
10600;69
10607;71
10607;71
10631;67
10633;71
10661;66
10669;66
10697;66
10703;70
10716;74
10736;67
10810;69
10833;65
10841;66
10843;69
10849;68
10851;67
10874;65
10925;70
10943;70
10948;71
10950;71
10951;71
10964;69
10971;66
10974;67
10998;68
11016;68
11065;70
11071;66
11091;66
11096;67
11109;74
11132;66
11150;69
11162;66
11167;65
11167;68
11175;67
11179;69
11183;67
11247;70
11278;65
11280;70
11285;71
11294;66
11303;67
11303;71
11329;69
11358;68
11404;70
11449;67
11479;69
11480;68
11487;65
11487;74
11489;67
11494;66
11502;68
11534;66
11570;69
11570;70
11604;65
11605;66
11616;70
11622;71
11624;66
11641;67
11656;71
11676;71
11678;68
11683;71
11689;69
11732;67
11752;70
11801;67
11808;68
11812;67
11813;69
11846;65
11875;66
11877;66
11878;74
11885;69
11895;70
11912;68
11926;65
11936;66
11949;70
11953;71
11992;67
11993;71
12004;71
12027;68
12052;69
12092;70
12129;67
12129;68
12136;66
12146;67
12150;69
12171;65
12196;69
12197;66
12213;70
12234;68
12239;74
12248;65
12248;66
12275;71
12289;70
12303;66
12348;71
12354;67
12364;71
12421;69
12425;68
