619;291
652;279
675;294
788;292
800;285
804;287
808;276
837;291
870;297
878;282
881;282
893;279
1002;284
1004;282
1010;292
1024;285
1030;285
1032;276
1054;288
1060;294
1070;287
1074;291
1087;297
1101;282
1115;294
1118;282
1128;281
1146;279
1153;277
1203;282
1241;276
1247;284
1250;285
1252;278
1256;288
1262;292
1263;285
1298;282
1302;287
1355;279
1356;297
1358;281
1361;291
1369;282
1386;294
1394;277
1424;276
1427;294
1430;282
1434;288
1443;285
1447;292
1452;278
1480;291
1482;282
1483;284
1495;288
1513;287
1537;293
1541;297
1545;285
1550;289
1555;279
1558;282
1606;291
1636;282
1637;292
1641;285
1646;277
1663;282
1666;288
1671;274
1675;281
1676;278
1693;276
1710;294
1715;291
1721;294
1723;297
1724;287
1727;301
1728;284
1728;288
1745;279
1757;282
1798;285
1816;282
1816;292
1829;285
1832;289
1852;282
1859;277
1860;278
1869;291
1902;276
1909;281
1909;291
1910;288
1911;288
1925;297
1929;294
1932;287
1941;286
1945;282
1946;284
1969;279
1995;293
2009;292
2024;294
2028;282
2048;274
2052;278
2052;285
2059;285
2062;277
2071;282
2095;291
2111;288
2123;281
2153;297
2159;284
2184;279
2185;282
2195;289
2199;287
2204;294
2210;288
2243;282
2244;301
2256;278
2264;282
2275;291
2279;285
2280;285
2300;281
2316;291
2316;292
2322;288
2323;277
2323;297
2328;286
2346;294
2362;274
2372;282
2389;279
2400;287
2416;282
2428;294
2430;284
2443;282
2473;288
2475;278
2501;297
2514;285
2516;285
2518;281
2528;288
2540;291
2546;293
2550;289
2551;286
2567;292
2572;277
2575;282
2581;279
2582;276
2586;287
2607;282
2625;282
2647;284
2655;278
2658;288
2673;294
2681;297
2699;274
2708;291
2715;281
2753;285
2756;292
2762;286
2764;277
2764;279
2767;282
2777;282
2797;276
2811;282
2811;287
2822;289
2823;301
2830;294
2847;288
2851;297
2853;278
2859;284
2899;291
2901;281
2914;291
2929;294
2932;292
2946;288
2948;282
2951;279
2964;282
2964;286
2966;274
2988;282
2989;285
2997;287
3022;277
3022;297
3026;278
3027;288
3062;293
3075;276
3088;284
3112;289
3118;281
3122;292
3123;291
3123;294
3129;282
3147;291
3163;282
3172;288
3173;279
3174;274
3180;282
3182;287
3189;285
3194;278
3197;286
3208;301
3209;288
3233;285
3263;297
3297;284
3311;277
3317;294
3333;291
3335;281
3349;276
3360;291
3366;278
3373;282
3375;288
3380;282
3385;289
3398;292
3400;301
3405;287
3437;282
3450;279
3456;288
3468;285
3502;297
3510;277
3510;285
3516;274
3519;284
3521;281
3521;293
3523;276
3528;294
3531;294
3560;291
3586;291
3587;288
3590;278
3593;301
3621;282
3621;289
3648;282
3686;287
3702;281
3703;276
3706;282
3710;277
3728;297
3731;274
3736;292
3742;279
3769;291
3771;285
3775;294
3784;293
3791;288
3797;291
3801;284
3829;278
3840;294
3845;289
3869;282
3872;301
3874;286
3882;282
3910;297
3929;285
3932;276
3938;282
3942;274
3942;281
3960;279
3963;277
3989;291
3999;288
4004;287
4053;294
4062;282
4072;291
4076;285
4076;292
4077;282
4085;297
4095;284
4101;294
4142;279
4148;274
4167;289
4170;282
4211;281
4223;278
4237;282
4254;282
4255;297
4256;277
4262;288
4273;276
4278;287
4289;291
4291;301
4297;294
4315;294
4321;279
4325;285
4354;282
4361;285
4362;288
4370;286
4370;289
4372;284
4389;291
4396;274
4412;282
4422;297
4429;282
4476;287
4488;294
4498;278
4501;281
4512;279
4532;282
4555;293
4570;286
4572;289
4585;292
4586;284
4590;282
4591;301
4598;291
4607;282
4607;285
4616;294
4617;285
4624;288
4628;288
4647;274
4655;291
4668;277
4672;297
4673;278
4674;287
4687;294
4694;276
4696;279
4719;282
4737;281
4766;282
4780;282
4780;286
4795;301
4799;292
4806;284
4830;288
4836;297
4850;278
4855;291
4865;277
4868;285
4876;289
4884;279
4894;291
4897;287
4901;282
4906;294
4936;282
4953;294
4955;282
4973;281
4975;301
4977;276
4989;293
4997;274
5008;297
5013;288
5020;278
5022;284
5034;286
5045;292
5047;291
5057;288
5066;285
5067;279
5075;277
5089;287
5090;282
5105;294
5108;285
5118;282
5118;291
5128;282
5157;301
5170;281
5173;276
5173;297
5193;278
5196;288
5197;289
5235;286
5238;284
5238;291
5241;294
5251;279
5268;277
5272;282
5277;285
5286;288
5288;282
5288;287
5296;294
5301;282
5307;291
5339;297
5351;281
5352;292
5366;276
5371;278
5412;293
5415;288
5421;274
5433;279
5441;291
5442;301
5452;284
5455;282
5460;277
5473;282
5473;282
5479;286
5481;287
5487;285
5493;288
5499;294
5507;294
5510;297
5518;291
5527;281
5540;278
5562;289
5575;292
5603;288
5615;279
5625;282
5626;276
5632;291
5652;285
5654;282
5655;277
5666;282
5675;287
5681;284
5697;294
5701;285
5701;288
5707;281
5709;278
5724;291
5754;297
5761;294
5762;292
5781;288
5789;289
5795;279
5825;282
5832;291
5839;276
5851;277
5858;282
5861;287
5865;282
5884;274
5886;293
5887;278
5887;281
5892;294
5894;284
5909;288
5920;291
5958;288
5958;297
5986;294
5990;285
