101;3439
110;3916
114;3578
115;4232
125;3070
125;3668
127;3594
128;3305
133;3964
146;3476
152;3558
159;3228
160;3686
172;3744
176;3858
177;2968
179;3392
181;3289
183;3482
203;3275
205;3757
214;4206
215;3497
221;3522
222;3577
228;3979
231;3494
239;3148
241;3159
250;2820
256;3455
257;3476
263;4036
266;2977
267;3265
270;3216
271;3811
272;3787
277;3369
283;3180
285;3494
289;3522
293;3391
294;3444
294;3974
303;3580
304;3145
316;3199
322;3398
322;4062
323;2977
324;3433
325;3471
329;3327
336;2698
337;3118
341;3194
344;3337
347;3391
348;3672
350;3960
352;3120
354;3774
365;3196
365;3350
371;2968
371;3407
376;2966
378;3282
381;3546
383;3916
390;3120
395;2670
397;3199
398;3093
399;3045
402;3292
403;3541
415;3350
420;3403
422;3327
423;3559
423;3939
424;2861
424;3051
425;3321
432;2984
433;2935
433;3546
434;3152
436;3191
445;3242
449;3250
451;3960
452;3337
468;2834
468;3125
468;3234
469;3535
471;2653
471;2882
472;3783
473;2800
474;2974
478;3246
481;2739
486;3478
490;3271
492;3027
495;3206
500;3499
503;3900
505;3069
507;3103
507;3174
508;2935
511;2786
512;2791
516;2789
517;3246
517;3442
518;2591
519;2579
520;2944
524;3234
531;3271
540;3125
545;3435
546;3900
552;3415
555;3144
558;2421
558;3012
560;3067
560;3290
561;3044
561;3215
562;3208
564;2719
567;2846
567;3625
574;3130
575;2564
579;2918
580;3001
582;3691
585;2699
585;2749
585;3822
596;3125
597;3271
597;3400
599;3001
600;3200
601;2948
617;3324
618;2879
618;3625
620;2699
620;2950
620;3104
620;3762
622;2846
623;2485
627;3197
628;2719
628;2728
631;2398
642;2918
643;2948
646;3140
648;2919
650;2894
651;3316
651;3822
654;3253
657;3001
657;3179
658;2699
663;3712
664;2719
666;3151
668;2979
669;3035
675;2794
676;3461
678;2158
679;2334
679;3263
680;2914
686;2858
691;3064
695;3140
697;2885
699;3168
700;2916
703;2600
703;3608
704;2469
704;2840
705;2664
706;2866
708;2919
710;3080
712;2794
712;3017
716;2158
716;2861
717;2794
718;3570
720;3652
726;2858
737;2334
737;3064
740;2469
742;2792
742;2833
742;3316
743;2595
745;2919
745;3143
748;2645
750;2988
752;2837
753;2719
762;2764
762;3215
763;2089
764;2593
766;3468
767;2892
770;2746
773;2970
774;2961
775;2699
781;2571
781;2751
781;3316
782;2919
786;2629
786;3523
787;2977
790;2400
790;2641
794;2912
795;3412
802;2705
804;1967
804;2759
805;2556
814;2884
817;3250
818;2751
819;2571
819;2912
821;2195
821;2961
823;3086
824;3393
825;2707
827;2400
827;2629
831;2568
833;2851
839;2627
844;2556
844;3096
846;2697
846;2774
847;3520
850;2688
855;2711
856;2550
858;2803
859;2847
861;2809
864;2629
865;2636
865;3191
866;1827
867;2185
871;2823
872;2851
880;2994
882;2293
883;2697
888;2555
890;2543
890;2682
893;2657
894;2410
894;2676
894;2885
899;2696
902;2629
905;2619
906;1827
906;2636
907;2640
907;3510
910;2427
911;2815
912;3191
914;2994
920;2103
924;2778
926;2506
928;2919
930;2655
931;2258
931;2624
932;2501
935;2410
939;2543
941;2880
943;2619
943;2682
946;2636
949;2504
950;2427
951;2471
955;2510
956;3191
957;2624
959;2778
967;2639
970;2668
970;2919
971;2167
973;2400
978;2550
982;2310
982;2476
983;2105
984;3444
985;1741
986;2579
987;2479
990;2568
991;2413
991;2706
996;2754
999;2418
1000;2351
