935;75
1039;76
1043;78
1051;76
1067;79
1080;81
1089;78
1185;80
1197;76
1210;75
1218;78
1234;76
1240;79
1251;79
1254;75
1270;76
1271;76
1273;77
1274;78
1291;78
1300;79
1304;74
1304;77
1310;73
1316;75
1320;78
1320;78
1325;81
1388;79
1435;74
1444;76
1450;80
1471;71
1481;78
1497;76
1509;75
1509;76
1512;73
1513;79
1514;77
1527;79
1536;78
1543;78
1554;79
1560;78
1562;75
1572;77
1582;74
1584;75
1590;81
1593;76
1615;78
1642;79
1696;71
1701;74
1705;76
1714;80
1715;76
1723;77
1750;73
1769;75
1775;78
1775;79
1780;78
1787;79
1787;79
1794;77
1798;75
1798;78
1802;77
1809;76
1818;78
1831;75
1844;76
1848;78
1851;74
1852;81
1890;79
1936;74
1936;76
1944;76
1964;73
1984;78
1998;80
2003;71
2003;78
2004;79
2024;75
2029;75
2029;77
2033;77
2035;79
2039;78
2044;76
2046;77
2055;79
2056;78
2065;76
2101;81
2106;78
2108;79
2132;74
2135;75
2144;76
2163;73
2173;76
2176;74
2189;78
2211;78
2218;79
2242;77
2244;71
2245;76
2264;80
2276;79
2280;77
2283;75
2292;75
2298;79
2299;78
2309;78
2312;77
2331;76
2338;81
2346;78
2347;79
2375;76
2378;73
2382;75
2398;74
2403;76
2403;78
2417;74
2448;76
2449;78
2454;71
2459;79
2478;77
2509;79
2514;77
2514;80
2529;75
2536;78
2542;79
2575;76
2577;81
2578;79
2579;75
2591;73
2599;78
2616;76
2622;77
2624;75
2642;74
2645;78
2656;76
2661;74
2684;78
2712;79
2713;76
2730;77
2736;71
2748;79
2758;75
2773;77
2790;80
2793;78
2815;79
2818;73
2825;79
2840;78
2855;76
2857;76
2869;81
2881;75
2882;78
2883;74
2890;78
2902;75
2916;76
2919;76
2933;79
2934;74
2967;77
3003;71
3024;75
3026;77
3027;73
3028;79
3033;79
3049;77
3052;78
3076;78
3084;76
3086;80
3098;78
3102;79
3104;81
3125;76
3126;74
3131;76
3144;75
3145;76
3151;79
3169;75
3178;78
3184;77
3227;73
3234;78
3240;75
3244;79
3247;79
3253;71
3266;74
3290;78
3297;76
3298;77
3307;78
3315;78
3320;76
3326;80
3336;81
3354;79
3357;74
3365;76
3375;76
3376;79
3403;77
3405;75
3411;75
3422;78
3433;73
3435;78
3449;79
3466;71
3480;77
3489;79
3495;75
3514;76
3525;78
3527;76
3530;78
3546;74
3547;77
3562;78
3567;80
3582;74
3587;81
3599;79
3600;79
3607;76
3617;77
3624;73
3627;76
3631;78
3637;75
3654;75
3662;79
3682;71
3703;78
3708;79
3737;76
3737;78
3744;76
3777;78
3793;78
3794;77
3804;74
3805;75
3811;74
3815;79
3816;81
3820;77
3837;76
3838;80
3841;73
3842;79
3877;79
3890;71
3896;75
3898;75
3903;76
3909;78
3920;78
3927;76
3948;79
3954;78
3978;76
4016;78
4021;74
4033;77
4034;78
4041;81
4044;77
4053;73
4055;79
4063;74
4064;76
4086;80
4090;79
4105;77
4108;79
4109;75
4110;71
4141;75
4148;75
4148;78
4153;76
4166;78
4167;76
4176;78
4176;79
4230;76
4244;78
4247;74
4278;77
4287;81
4303;73
4309;76
4310;74
4319;80
4325;75
4335;78
4336;79
4348;79
4364;78
4365;78
4366;71
4368;77
4383;75
4385;76
4410;79
4457;74
4466;75
4472;76
4474;78
4476;76
4544;77
4545;73
4569;78
4574;75
4575;80
4576;74
4579;81
4586;78
4602;76
4618;79
4621;71
4626;79
4628;75
4650;78
4653;76
4663;79
4687;77
4732;76
4735;76
4757;75
4786;78
4792;73
4825;79
4827;74
4834;75
4841;78
4846;74
4862;77
4877;79
4878;81
4883;71
4883;76
4909;78
4914;75
4916;80
4938;78
4947;76
4947;79
4949;79
4977;76
4979;73
4981;77
4983;76
4996;78
5098;79
5109;78
5139;71
5147;76
5160;77
5166;81
5170;73
5172;76
5174;76
5177;78
5182;77
5204;77
5210;78
5224;75
5233;79
5243;75
5252;80
5274;79
5298;76
5310;78
5323;79
5367;76
5373;76
5375;73
5390;78
5395;81
5397;71
5399;76
5408;77
5412;75
5421;78
5428;77
5442;78
5445;74
5492;77
5521;75
5526;79
5539;78
5544;79
5567;73
5567;79
5574;76
5589;80
5601;76
5604;76
5613;76
5625;77
5633;71
5633;81
5634;75
5649;78
5659;78
5669;78
5676;77
5712;75
5740;77
5753;79
5756;75
5756;78
5758;79
5760;73
5782;76
5788;78
5806;76
5820;79
5832;76
5837;77
5846;71
5849;75
5861;78
5866;81
5873;78
5880;76
5889;80
5910;78
5925;79
5934;77
5939;74
5958;78
5975;76
5976;79
5986;77
5987;79
5997;75
6005;73
6026;76
6050;77
6053;76
6064;71
6071;78
6073;79
6075;75
6095;81
6097;78
6130;80
6141;78
6144;76
6167;78
6171;75
6194;76
6207;79
6214;79
6237;75
6243;77
6255;76
6263;77
6264;73
6273;77
6280;71
6283;78
6289;76
6310;79
6312;75
6327;78
6341;81
6374;78
6378;80
6392;78
6393;76
6424;79
6451;76
6462;76
6467;75
6476;73
6482;71
6483;77
6492;79
6497;78
6507;77
6531;74
6537;76
6541;75
6545;75
6548;78
6550;79
6602;81
6628;79
6628;80
6635;78
6645;76
6646;76
6649;79
6663;73
6670;76
6673;78
6697;71
6709;79
6714;75
6722;78
6737;78
6752;77
6754;77
6770;78
6773;76
6783;75
6785;79
6801;75
6816;77
6836;76
6842;79
6852;73
6858;78
6870;76
6886;80
6888;81
6898;76
6898;79
6915;74
6928;79
6939;71
6939;78
6974;77
6981;78
6994;76
7009;77
7011;78
7022;75
7025;78
7028;76
7044;79
7045;73
7051;79
7055;75
7059;74
7069;75
7076;76
7076;78
7113;81
7135;79
7157;78
7166;71
7170;76
7179;77
7184;77
7211;79
7212;80
7215;78
7219;76
7229;73
7249;78
7251;78
7252;76
7273;76
7275;75
7275;79
